Change history,,,,,,,
Date,TSG #,TSG Doc.,CR,Rev,Cat,Subject/Comment,New version
,RP-81,RP-181945,3491,2,F,Correcting inconsistent ASN.1 for NB-IoT,15.3.0
,RP-81,RP-181963,3497,1,A,Correction to RRC Connection Re-establishment for the control plane,15.3.0
,RP-81,RP-181960,3499,1,B,Introduction of modulation enhancements,15.3.0
,RP-81,RP-181961,3502,1,A,Radio resource configuration handling when resuming a suspended RRC connection,15.3.0
,RP-81,RP-181962,3516,1,A,Correction to the description of UE capability for V2X sidelink communication,15.3.0
,RP-81,RP-181962,3518,-,A,Correction on the duplex mode configuration for Rx pool,15.3.0
,RP-81,RP-181960,3523,1,C,Introduction of Geofencing information in CMAS,15.3.0
,RP-81,RP-181962,2531,-,A,Correction on V2X TX pool selection,15.3.0
,RP-81,RP-181962,3533,1,A,CR on Clarification of Configuring codebookConfigNx for Rel-15,15.3.0
,RP-81,RP-181962,3538,-,A,Clarification for the asynchronous HARQ with the LTE mobility enhancements,15.3.0
,RP-81,RP-181962,3539,-,A,Correction for Zoning,15.3.0
,RP-81,RP-181960,3541,-,B,UE UL categories for 1024QAM,15.3.0
12/2018,RP-82,RP-182681,3495,3,A,Editorial restructuring of NPRACH resource configuration,15.4.0
,RP-82,RP-182674,3506,5,F,CR for T312 on LTE HetNet mobility,15.4.0
,RP-82,RP-182655,3525,3,F,Introdcution of including EUTRA UE capability for MRDC usage,15.4.0
,RP-82,RP-182680,3544,3,F,Correction for sidelink measurement periodical triggering condition,15.4.0
,RP-82,RP-182678,3548,3,F,Correction on UE capability for eV2X,15.4.0
,RP-82,RP-182675,3551,2,F,Clarification on RRC state transition,15.4.0
,RP-82,RP-182675,3553,1,F,Addition of RAN specific Access Category,15.4.0
,RP-82,RP-182675,3554,1,F,Clarification to no barring configuration for Implicit UAC,15.4.0
,RP-82,RP-182675,3555,1,F,Correction to Access Category and barring config determination for Implicit UAC,15.4.0
,RP-82,RP-182679,3557,3,A,Correction on maximum symbols for PUSCH transmission in UpPTS,15.4.0
,RP-82,RP-182674,3560,3,F,Corrections on the IDLE state measurement,15.4.0
,RP-82,RP-182677,3563,4,A,Corrections to eCA configuration,15.4.0
,RP-82,RP-182677,3566,4,F,Clarification to UE capabilities for CA,15.4.0
,RP-82,RP-182674,3567,1,F,Corrections to euCA,15.4.0
,RP-82,RP-182679,3572,2,F,Correction on SPS configuration for HRLLC,15.4.0
,RP-82,RP-182655,3576,3,F,Correction to DRB release,15.4.0
,RP-82,RP-182652,3577,2,F,Correction to inter-RAT measurement for NR,15.4.0
,RP-82,RP-182655,3578,1,F,Clarification on capabilities transferring,15.4.0
,RP-82,RP-182681,3580,2,F,Corrections to random access power control for TDD in 36.331,15.4.0
,RP-82,RP-182681,3581,2,F,Miscellaneous corrections and cleanup for NB-IoT Rel-15,15.4.0
,RP-82,RP-182681,3582,3,F,Corrections to EDT in 36.331,15.4.0
,RP-82,RP-182650,3583,2,F,CR for security handling upon handover to eLTE in 36.331,15.4.0
,RP-82,RP-182678,3584,4,F,Miscellaneous corrections in TS 36.331 on eV2X,15.4.0
,RP-82,RP-182681,3585,1,F,Update description of consecutive precoders used for NSSS,15.4.0
,RP-82,RP-182676,3586,2,F,Miscellaneous corrections on E-UTRA connected to 5GCN,15.4.0
,RP-82,RP-182675,3587,1,F,Open issues on E-UTRA connected to 5GC for UAC,15.4.0
,RP-82,RP-182675,3588,2,F,Open issues on E-UTRA connected to 5GC for INACTIVE,15.4.0
,RP-82,RP-182676,3589,3,F,TS36.331 CR on UE capabilities for mobility and E-UTRA/5GC,15.4.0
,RP-82,RP-182652,3592,2,F,[E201] CR to 36.331 on handling of mapped GUMMEI/GUAMI at idle mode mobility between 5GS and EPS,15.4.0
,RP-82,RP-182676,3593,2,F,Access barring check after handover for eLTE,15.4.0
,RP-82,RP-182672,3596,4,C,SI message scheduling enhancement to avoid conflicts between legacy and positioning System Information,15.4.0
,RP-82,RP-182657,3597,5,F,Corrections for handover between NR and E-UTRA in TS36.331,15.4.0
,RP-82,RP-182652,3599,2,F,UE capabilty for IDC mechanism for EN-DC operation,15.4.0
,RP-82,RP-182655,3600,2,F,Cleanup on handover to EUTRA procedure,15.4.0
,RP-82,RP-182675,3601,2,F,Correction of CN type indication for RRC Redirection from E-UTRA/5GC to E-UTRA/5GC or E-UTRAN,15.4.0
,RP-82,RP-182651,3602,2,F,RSRP result in SFTD measurement report,15.4.0
,RP-82,RP-182681,3605,4,F,Corrections and clarifications for MO EDT,15.4.0
,RP-82,RP-182674,3607,2,F,Small correction to pos-schedulingInfoList in SIB1-BR (RIL Z107),15.4.0
,RP-82,RP-182675,3614,2,F,Correction on system information blocks acquisition,15.4.0
,RP-82,RP-182679,3616,2,F,Clarification on UDC configuration,15.4.0
,RP-82,RP-182681,3619,3,F,Correction to additional SIB1 in eFeNB-IoT,15.4.0
,RP-82,RP-182653,3622,2,F,UE context handling during handover to LTE-5GC,15.4.0
,RP-82,RP-182652,3628,2,F,CR to 36.331 on addition of CGI reporting timer T321 for NR,15.4.0
,RP-82,RP-182653,3629,2,F,Corrections regarding RLC failure reporting,15.4.0
,RP-82,RP-182656,3634,2,F,Some NR SA related corrections,15.4.0
,RP-82,RP-182662,3638,3,F,Correction on sorting for reporting of NR cell measurements,15.4.0
,RP-82,RP-182671,3642,2,F,Clarifications on system information acquisition time enhancements in Rel-15,15.4.0
,RP-82,RP-182680,3643,2,F,Various sTTI corrections,15.4.0
,RP-82,RP-182671,3647,2,F,Corrections on paging monitoring and SI acquisition in RRC_CONNECTED for BL UEs and UEs in CE,15.4.0
,RP-82,RP-182679,3651,3,F,Correction on Bluetooth and WLAN measurement collection in MDT,15.4.0
,RP-82,RP-182679,3652,1,F,Correction on SRB4 for QoE measurement collection,15.4.0
,RP-82,RP-182675,3653,2,F,Corrections for E-UTRA connected to 5GC,15.4.0
,RP-82,RP-182679,3654,2,F,Corrections on time reference information,15.4.0
,RP-82,RP-182679,3655,2,F,Correction on UE behaviour about referenceSFN,15.4.0
,RP-82,RP-182674,3656,1,F,Correction on flight path information,15.4.0
,RP-82,RP-182674,3657,1,F,Correction on measurement triggering based on number of cells,15.4.0
,RP-82,RP-182674,3658,2,F,Correction on triggering idle mode measurement,15.4.0
,RP-82,RP-182680,3660,2,F,SPS for TDD sTTI,15.4.0
,RP-82,RP-182680,3661,3,F,skipUplinkTxSPS for short TTI option 1,15.4.0
,RP-82,RP-182680,3663,2,F,correction on power control,15.4.0
,RP-82,RP-182678,3665,4,F,Clarification for SLSS_TxDisabled,15.4.0
,RP-82,RP-182680,3666,2,F,Correction for sTTI,15.4.0
,RP-82,RP-182682,3673,4,F,CR to 36.331 on the ambiguity of CellIdentity in Resume/Short MAC-I calculation,15.4.0
,RP-82,RP-182653,3674,1,F,Correction to FDD/TDD Diff for NR PDCP Capabilities,15.4.0
,RP-82,RP-182678,3675,3,F,Removal of redefinition of MCS-PSSCH-Range-r15,15.4.0
,RP-82,RP-182679,3676,1,F,Corrections to multiple SPS configurations after sTTI and HRLLC merge,15.4.0
,RP-82,RP-182650,3678,1,F,Clarification on measObjectNR of SFTD between PCell and PSCell,15.4.0
,RP-82,RP-182656,3679,2,F,Clarification on B events in EN-DC,15.4.0
,RP-82,RP-182671,3680,1,F,Correction on the measurement gaps for dense PRS,15.4.0
,RP-82,RP-182672,3681,2,F,Normative Annex of CRs Containing Early Implementable Features and Corrections,15.4.0
,RP-82,RP-182680,3687,2,A,Discard the AS context and ResumeId when initiating the establishment of a RRC Connection,15.4.0
,RP-82,RP-182676,3691,1,F,Clarification of features not supported in NB-IoT,15.4.0
,RP-82,RP-182681,3692,2,F,Additional Corrections to EDT in 36.331,15.4.0
,RP-82,RP-182675,3695,,F,Corrections to procedure upon Reception of the RRCConnectionSetup,15.4.0
,RP-82,RP-182682,3697,,A,Clarification for additional SRS symbols,15.4.0
,RP-82,RP-182649,3698,,F,Correction for E-UTRA connected to 5GC Procedures,15.4.0
,RP-82,RP-182678,3700,1,F,CR on carrier frequency indication in SidelinkUEInformation,15.4.0
,RP-82,RP-182679,3707,1,F,Support of multiple UL SPS configurations and configuration of repetition,15.4.0
,RP-82,RP-182674,3708,1,F,Clarification on s-Measure for IDLE mode measurements,15.4.0
,RP-82,RP-182681,3709,2,F,Indications of RRC connection resumption and establishment to upper layers during EDT,15.4.0
,RP-82,RP-182671,3712,1,F,Exclusion of 1.4 MHz system bandwidth for flexible starting PRB,15.4.0
,RP-82,RP-182676,3713,2,F,TS36.331 CR on [103bis#43][LTE/eLTE] Capture NR agreements,15.4.0
,RP-82,RP-182651,3714,,F,MO configuration with SSB SCS for a given SSB frequency,15.4.0
,RP-82,RP-182677,3717,,A,UL power control information for PUCCH format 4/5 in SIB,15.4.0
,RP-82,RP-182676,3718,1,F,Ignore NCC on reception of resume message,15.4.0
,RP-82,RP-182674,3727,,A,Clarification on csi-RS-ConfigNZP-EMIMO configuration,15.4.0
,RP-82,RP-182662,3728,1,F,Frequency band indication in MeasObjectNR,15.4.0
,RP-82,RP-182679,3729,,F,Correction on FeLAA in TS 36.331,15.4.0
,RP-82,RP-182677,3734,1,A,n1PUCCH-AN-CS-ListP1-r13 ASN.1 error correction,15.4.0
,RP-82,RP-182679,3739,1,F,Correction of field descriptions for NW based CRS interference mitigation,15.4.0
,RP-82,RP-182666,3740,2,F,Clarification for setting of maxLayersMIMO in LTE during EN-DC operation,15.4.0
,RP-82,RP-182666,3741,4,F,Alternative signalling option for SupportedBandListNR,15.4.0
,RP-82,RP-182676,3745,2,F,Supporting MME and AMF overload control,15.4.0
,RP-82,RP-182675,3746,1,F,Corrections for Inter-system intra-E-UTRA handover in TS36.331,15.4.0
,RP-82,RP-182676,3747,3,F,Corrections for handover preparation in 36.331,15.4.0
,RP-82,RP-182659,3749,1,F,EN-DC configurations upon re-establishment,15.4.0
,RP-82,RP-182680,3750,,F,Correction of SPSConfigDL-STTI,15.4.0
,RP-82,RP-182679,3751,,F,RRC corrections for URLLC,15.4.0
,RP-82,RP-182679,3752,2,F,Clarification of primary and secondary RLC entity,15.4.0
,RP-82,RP-182680,3755,,F,Clarification for cqi-ReportPeriodic,15.4.0
,RP-82,RP-182674,3758,,F,Correction on T331 description,15.4.0
,RP-82,RP-182674,3759,,F,Correction on validityArea description,15.4.0
,RP-82,RP-182680,3763,,F,Correction on interFreqNeighCellList,15.4.0
,RP-82,RP-182666,3764,2,F,CR to 36.331 on corrections related to inter-RAT CGI reporting towards NR,15.4.0
,RP-82,RP-182671,3769,3,F,Correction on the use of PRACH resource pool for EDT,15.4.0
,RP-82,RP-182667,3775,2,F,Correction concerning IDC reporting,15.4.0
,RP-82,RP-182672,3776,1,B,MBMS reception in Receive Only Mode (ROM),15.4.0
,RP-82,RP-182667,3778,4,F,Various NR carrier frequency definiton corrections,15.4.0
,RP-82,RP-182668,3779,2,F,Correction to UE capability procedures in 36.331,15.4.0
,RP-82,RP-182654,3781,,F,CR to 36.331 on reporting of NR serving frequencies which the UE is not configured to measure,15.4.0
,RP-82,RP-182666,3787,2,F,Correction to description of parameter CarrierFreq,15.4.0
,RP-82,RP-182675,3789,,F,Correction on the usage of delayTolerantAcess,15.4.0
,RP-82,RP-182676,3794,1,F,Introducing PDCP suspend procedure,15.4.0
,RP-82,RP-182681,3796,1,F,Clarification to UE states for EDT,15.4.0
,RP-82,RP-182667,3799,2,F,CR on PSCell (SPCell of SN) change (36.331),15.4.0
,RP-82,RP-182674,3800,3,F,Signalling of CRS IM and CCH-IM for UE cat 1bis and cat M2,15.4.0
,RP-82,RP-182672,3803,5,B,Support for Logging of 'Any cell selection' state,15.4.0
,RP-82,RP-182663,3805,2,F,Addition of selected BC in AS-Context for EN-DC,15.4.0
,RP-82,RP-182662,3807,,F,Correction on the terminology scg-ChangeFailure,15.4.0
,RP-82,RP-182662,3808,,F,CR to 36331 on release after completion of inter-RAT HO,15.4.0
,RP-82,RP-182662,3809,,F,Clarification on supportedMIMO-CapabilityDL-r15,15.4.0
,RP-82,RP-182663,3810,,F,CR to 36.331 on alignment of use of fullI-RNTI and I-RNTI in paging and InactiveConfig (Alt.2),15.4.0
,RP-82,RP-182667,3811,1,F,Clarification on the candidateCellInfoListNR in RRM-Config,15.4.0
,RP-82,RP-182676,3812,,F,TS36.331 CR on [104#23][LTE/5GC] Capture NR agreements,15.4.0
,RP-82,RP-182679,3813,,F,Addition of SRB duplication in SCG,15.4.0
03/2019,RP-83,RP-190553,3785,3,F,CR to mandate FGI 103 and 104,15.5.0
,RP-83,RP-190550,3818,2,F,Clarification on RRC connection resume,15.5.0
,RP-83,RP-190550,3820,2,F,Clarification on RRC connection establishment,15.5.0
,RP-83,RP-190637,3821,3,F,CR to 36.331 on clarification of autonomous gap in EN-DC,15.5.0
,RP-83,RP-190546,3824,3,F,CR on adding ssb-ToMeasure in SIB24 and MeasObjectNR,15.5.0
,RP-83,RP-190542,3825,1,F,Clarification for EN-DC SN change scenario,15.5.0
,RP-83,RP-190542,3826,1,F,Clarification on UE Capability Request Filtering,15.5.0
,RP-83,RP-190551,3833,1,F,Clarification to MeasResults for IDLE mode measurements,15.5.0
,RP-83,RP-190551,3834,2,F,Corrections to SCell group handling,15.5.0
,RP-83,RP-190551,3836,1,F,Clarification of mode 3 sensing parameter in TS 36.331,15.5.0
,RP-83,RP-190549,3839,1,A,Correction to systemInformationBlockType2Dedicated,15.5.0
,RP-83,RP-190551,3840,1,F,Corrections to mpdcch-UL-HARQ-ACK-FeedbackConfig,15.5.0
,RP-83,RP-190547,3843,1,A,Missing inter-node SCG field,15.5.0
,RP-83,RP-190542,3849,1,F,NR UE capability filtering in E-UTRAN,15.5.0
,RP-83,RP-190551,3857,3,F,Removal of parameter alpha in WUS configuration,15.5.0
,RP-83,RP-190550,3858,1,F,Miscellaneous Corrections for eLTE,15.5.0
,RP-83,RP-190549,3860,-,A,Correction on UE capability signalling for simultaneous antenna and carrier switching,15.5.0
,RP-83,RP-190553,3861,1,F,UE capability for eLCID support,15.5.0
,RP-83,RP-190542,3866,1,F,Corrections on NR NS-Pmax and frequency band list configuration in SIB24,15.5.0
,RP-83,RP-190552,3872,1,F,Correction on SPUCCH-Config,15.5.0
,RP-83,RP-190550,3873,-,F,Correction on the field description of h1-ThresholdOffset,15.5.0
,RP-83,RP-190552,3874,1,F,Correction on QoE measurement collection for LTE,15.5.0
,RP-83,RP-190549,3875,1,A,Clarification to Permitted MaxCID for ROHC and Uplink-Only ROHC,15.5.0
,RP-83,RP-190550,3878,2,F,Small corrections on TS 36.331,15.5.0
,RP-83,RP-190551,3879,2,F,Clarifications on mixed operation mode,15.5.0
,RP-83,RP-190551,3882,-,F,Corrections to TDD parameters - Option 2,15.5.0
,RP-83,RP-190551,3883,1,F,Correction to carrierFreqOffset in TDD,15.5.0
,RP-83,RP-190553,3886,1,F,Corrections for MBMS reception in Receive Only Mode (ROM),15.5.0
,RP-83,RP-190542,3887,1,F,Minor NR related changes to 36331,15.5.0
,RP-83,RP-190550,3890,1,F,Introduction of UE capabilities on DMRS overhead reduction,15.5.0
,RP-83,RP-190540,3891,-,F,Correction to Q-QualMin value range,15.5.0
,RP-83,RP-190542,3892,1,F,Supporting bearer type change with LCID change,15.5.0
,RP-83,RP-190551,3897,3,F,Correction to field description in IE RSS-Config,15.5.0
,RP-83,RP-190546,3889,2,F,Changes related to CA and or DC duplication,15.5.0
,RP-83,RP-190548,3899,2,F,Update description of ack-NACK-NumRepetitions,15.5.0
,RP-83,RP-190548,3900,2,F,Corrections of NB-IoT Access Barring,15.5.0
,RP-83,RP-190543,3902,1,F,Release and addition of the DRB,15.5.0
,RP-83,RP-190550,3908,2,F,Clarification on counter check procedure for eLTE,15.5.0
,RP-83,RP-190551,3910,1,F,Miscellaneous CRs for euCA,15.5.0
,RP-83,RP-190549,3912,-,A,Clarification on ssp mapping rules for ssp10-CRS-LessDwPTS,15.5.0
,RP-83,RP-190550,3913,1,F,Correction to simultaneous configuration of altCQI-Table-1024QAM and altCQI-Table,15.5.0
,RP-83,RP-190550,3914,-,F,DL 1024QAM capabiity in FeatureSetsEUTRA,15.5.0
,RP-83,RP-190550,3918,3,F,Correction to fallback to the RRC connection establishment,15.5.0
,RP-83,RP-190550,3929,3,F,Addition of missing condition in SCell release,15.5.0
,RP-83,RP-190542,3932,1,F,Clearing of SFTD measurements at handover and re-establishment,15.5.0
,RP-83,RP-190543,3937,2,F,Introducation of tdm-PatternConfig and p-MaxEUTRA in AS-Config,15.5.0
,RP-83,RP-190541,3938,-,F,Corrections on FeatureSetDL-PerCC-Id and FeatureSetUL-PerCC-Id,15.5.0
,RP-83,RP-190549,3940,-,A,UE capability for support of special subframe configuration 10 with TDD-only CA,15.5.0
,RP-83,RP-190543,3941,-,F,CR to 36.331 on clarification of gap release during HO,15.5.0
,RP-83,RP-190550,3942,-,F,Capture NR agreements into eLTE,15.5.0
04/2019,RP-83,,,,,Correction to the implementation of CR#3913,15.5.1
06/2019,RP-84,RP-191378,3947,3,F,Corrections to SIB24 configuration on SS-RSSI measurements,15.6.0
,RP-84,RP-191375,3953,3,F,CR to 36.331 on SFTD measurement,15.6.0
,RP-84,RP-191385,3956,2,F,Correction of TDD UL DL Alignment offset,15.6.0
,RP-84,RP-191386,3957,2,F,Correction to sTTI field,15.6.0
,RP-84,RP-191381,3958,5,F,Alignment of definition of upperLayerIndication with the definition in the GSMA 5GSI LS,15.6.0
,RP-84,RP-191377,3962,1,F,CR to 36.331 on clarification of ANR FGIs and capability under EN-DC,15.6.0
,RP-84,RP-191385,3963,4,F,Corrections on the idle mode measurement,15.6.0
,RP-84,RP-191383,3967,1,A,UE capability signalling for FD-MIMO processing capabilities,15.6.0
,RP-84,RP-191374,3968,-,F,RRC processing delay for UE capability transfer,15.6.0
,RP-84,RP-191377,3969,1,F,Handling of SMTC configuration,15.6.0
,RP-84,RP-191374,3970,-,F,Clarification on filters used to generate FeatureSets (36.331),15.6.0
,RP-84,RP-191383,3972,-,A,Correction to NPRACH resource default configuration,15.6.0
,RP-84,RP-191385,3973,-,F,Corrections to NSSS-based RRM measurements,15.6.0
,RP-84,RP-191385,3974,-,F,Correction to sourceDL-CarrierFreq in TDD,15.6.0
,RP-84,RP-191384,3975,2,F,Correction to conditions for initiating EDT,15.6.0
,RP-84,RP-191383,3980,-,A,Additional UE capability signalling for SRS carrier switching,15.6.0
,RP-84,RP-191384,3981,-,F,Miscellaneous Corrections for UAC in eLTE,15.6.0
,RP-84,RP-191384,3982,1,F,Capture NR agreements in eLTE,15.6.0
,RP-84,RP-191380,3984,2,F,LTE changes for FullConfig for Inter-RAT intra-system HO,15.6.0
,RP-84,RP-191381,3990,4,F,Correction on intra-band fallback behavior with FeatureSetsPerCC,15.6.0
,RP-84,RP-191384,3991,1,F,Correction on cell reselection while T302 is running,15.6.0
,RP-84,RP-191384,3992,2,F,Correction on leaving RRC_CONNECTED,15.6.0
,RP-84,RP-191384,3993,2,F,Correction on inter-RAT cell reseletion in RRC_INACTIVE,15.6.0
,RP-84,RP-191378,3994,1,F,Minor NR related changes to 36.331,15.6.0
,RP-84,RP-191387,3995,1,F,Editorial/ minor corrections collected by Rapporteur,15.6.0
,RP-84,RP-191381,3996,2,F,Corrections regarding EN-DC terminology,15.6.0
,RP-84,RP-191381,3998,1,F,Clarification on inter-RAT mobility,15.6.0
,RP-84,RP-191382,4001,1,A,Correction to dual connectivity,15.6.0
,RP-84,RP-191378,4002,2,B,Introducing NR changes for late drop (resulting from ASN1 review),15.6.0
,RP-84,RP-191384,4003,-,F,Correction on edt-LastPreamble field description,15.6.0
,RP-84,RP-191384,4006,2,F,Clarification to the description of cellSelectionInfoCE,15.6.0
,RP-84,RP-191385,4008,1,F,Correct reference for serving cell relaxation with WUS,15.6.0
,RP-84,RP-191387,4009,1,F,"Missing messages in ""Protection of RRC messages"" table",15.6.0
,RP-84,RP-191382,4010,1,A,Correction in the field description of aperiodicCSI-Trigger,15.6.0
,RP-84,RP-191383,4015,1,A,Corrections on UE capability for eFD-MIMO,15.6.0
,RP-84,RP-191378,4017,1,F,Correction on UE Capability Transfer for Featureset in EN-DC,15.6.0
,RP-84,RP-191382,4020,2,F,SI update notification and access barring in NB-IoT,15.6.0
,RP-84,RP-191384,4022,1,F,Correction on Idle mode measurement in RRC_INACTIVE,15.6.0
,RP-84,RP-191384,4023,1,F,Power boost values for MWUS,15.6.0
,RP-84,RP-191385,4025,-,F,CR on carrier frequency selection for V2X SL communication transmission,15.6.0
09/2019,RP-85,RP-192195,3986,3,F,Correction on handling of SCell(s) during Make Before Break handover,15.7.0
,RP-85,RP-192197,4028,2,F,Clarification for mixed operation mode,15.7.0
,RP-85,RP-192197,4030,1,F,Correction on the field description of nprach-SubCarrierIndex,15.7.0
,RP-85,RP-192298,4031,-,C,Additional capability signalling for 1024QAM support,15.7.0
,RP-85,RP-192196,4032,-,F,Correcting algorithm key derivation for LTE/5GC in connection resume,15.7.0
,RP-85,RP-192194,4034,1,F,Clarification to fullConfig in EN-DC,15.7.0
,RP-85,RP-192192,4035,1,F,Clarification on mobility of UE configured with SN terminated DRB without SCG,15.7.0
,RP-85,RP-192192,4038,1,F,Missing reportAddNeighMeas in ReportConfigInterRAT,15.7.0
,RP-85,RP-192196,4042,2,F,Intra-E-UTRA inter-system HO,15.7.0
,RP-85,RP-192196,4043,-,F,Support of Idle mode measurement in E-UTRA/5GC,15.7.0
,RP-85,RP-192196,4044,-,F,PDU session release indication to upper layers during Full Configuration in eLTE,15.7.0
,RP-85,RP-192192,4055,1,F,Correction of the condition HO-toEUTRAN,15.7.0
,RP-85,RP-192198,4056,2,F,Editorial/ minor corrections collected by Rapporteur,15.7.0
,RP-85,RP-192192,4058,1,F,Correction to s-Measure for NE-DC (36.331),15.7.0
,RP-85,RP-192190,4061,-,F,Correction of security algorithms at inter-RAT handover to LTE-5GC (Alt1),15.7.0
,RP-85,RP-192193,4062,1,F,Adding P-EUTRA for supporting power coordination in NE-DC,15.7.0
,RP-85,RP-192195,4064,1,A,Correction to the description of of DL channel quality,15.7.0
,RP-85,RP-192197,4066,-,F,Correction to table references for SIB1 scheduling in TDD,15.7.0
,RP-85,RP-192197,4068,-,F,Correction to the field description of numDRX-CyclesRelaxed in WUS-Config-NB,15.7.0
,RP-85,RP-192190,4070,-,F,Support of SUO case1 in NE-DC,15.7.0
,RP-85,RP-192196,4071,-,F,Clarification on inter-node message,15.7.0
,RP-85,RP-192197,4072,1,F,Correction to sTTI and sPT capability reporting,15.7.0
,RP-85,RP-192196,4073,-,F,Correction to ROHC handling,15.7.0
,RP-85,RP-192194,4077,3,F,AS-ConfigNR at handover with (NG)EN-DC,15.7.0
,RP-85,RP-192192,4079,1,F,Miscellaneous Corrections on 36.331 for MR-DC,15.7.0
,RP-85,RP-192190,4080,-,F,Correction on 36.331 for reconfiguration of SCG part of DRBs in NE-DC,15.7.0
,RP-85,RP-192194,4081,2,F,Support of LCID change for (NG)EN-DC and NE-DC,15.7.0
,RP-85,RP-192198,4086,1,F,Corrections to SIB12 for CMAS geo-fencing,15.7.0
,RP-85,RP-192196,4091,1,F,Correction on RRC connection release indication after handover,15.7.0
,RP-85,RP-192196,4092,1,F,Correction on stop condition of T380,15.7.0
,RP-85,RP-192194,4097,1,F,Correction on overheating indication and RLM report,15.7.0
,RP-85,RP-192279,4098,1,F,CR to introduce NR SS-SINR measurement capability in LTE,15.7.0
,RP-85,RP-192193,4100,-,F,MR-DC measurement gap pattern capability,15.7.0
12/2019,RP-86,RP-192940,4113,1,A,Correction on T322,15.8.0
,RP-86,RP-192935,4115,1,F,Reconfiguration failure in NE-DC,15.8.0
,RP-86,RP-192936,4117,3,F,Miscellaneuous corrections for late drop,15.8.0
,RP-86,RP-192934,4119,2,F,Corrections to power limitations in (NG)EN-DC,15.8.0
,RP-86,RP-192941,4120,4,F,Correction to SIB5 acquisition for idle mode measurements,15.8.0
,RP-86,RP-192938,4128,2,F,Correction to field conditions in NE-DC,15.8.0
,RP-86,RP-192941,4142,1,F,Corrections to Application layer measurement reporting and UE capability signalling,15.8.0
,RP-86,RP-192941,4143,1,F,Allow Delta Configuration of ParametersListFmt2 and ParametersListEDTFmt2 in SIB2-NB,15.8.0
,RP-86,RP-192940,4144,1,F,Stop using redirectedCarrierOffsetDedicated after reselection to another frequency.,15.8.0
,RP-86,RP-192937,4145,1,F,Correction to AS security key update,15.8.0
,RP-86,RP-192936,4148,1,F,On performing L3 filtering of NR related measurements,15.8.0
,RP-86,RP-192941,4150,-,F,Correction to nonCriticalExtension of RRCConnectionRelease,15.8.0
,RP-86,RP-192939,4160,2,A,Clarification on sCellIndex and SCell lists,15.8.0
,RP-86,RP-192941,4161,2,F,Correction to early measurement reporting results,15.8.0
,RP-86,RP-192941,4177,2,F,Clarification on UE Inactive AS context,15.8.0
,RP-86,RP-192941,4183,-,F,Restoring SDAP and RoHC contexts during Resumption,15.8.0
,RP-86,RP-192936,4185,-,F,Correction for the establishment of LTE RLC bearers for (NG)EN-DC and NE-DC,15.8.0
03/2020,RP-87,RP-200338,4041,4,C,Security requirement for UE capability enquiry for LTE,15.9.0
,RP-87,RP-200338,4104,5,F,Clarification on default configuration and SRB1 for UP-EDT and RRC_INACTIVE,15.9.0
,RP-87,RP-200338,4151,3,F,Correction to full configuration,15.9.0
,RP-87,RP-200334,4168,2,F,Clarification on candidate NR frequencies for IDC in EN-DC,15.9.0
,RP-87,RP-200338,4195,1,F,Correction on LTE early measurement,15.9.0
,RP-87,RP-200338,4198,1,F,Corrections to T312 and Discovery Signals measurement,15.9.0
,RP-87,RP-200338,4199,-,F,Introduction of provisions for late non-critical extensions,15.9.0
,RP-87,RP-200334,4210,-,F,Correction of UE assistance information,15.9.0
,RP-87,RP-200338,4211,2,F,Minor corrections collected by Rapporteur,15.9.0
,RP-87,RP-200337,4213,1,A,Clarification on gap sharing configuration at handover and re-establishment,15.9.0
03/2020,RP-87,RP-200367,4026,3,C,Addition of broadcast of barometric pressure assistance data,16.0.0
,RP-87,RP-200368,4049,2,B,Introduction of RLOS support indicator and RLOS request indicator,16.0.0
,RP-87,RP-200366,4095,4,B,Introduction of RRC parameters and UE capabilities for enhanced high speed scenario,16.0.0
,RP-87,RP-200358,4099,2,F,NAS handling error of nas-Container for security key derivation,16.0.0
,RP-87,RP-200367,4103,2,C,Correction on H1 and H2 events,16.0.0
,RP-87,RP-200357,4114,2,B,Introduction of a second SMTC for inter-RAT cell reselection,16.0.0
,RP-87,RP-200367,4134,3,C,Broadcast of TBS assistance data,16.0.0
,RP-87,RP-200357,4136,2,C,Introduction of voice fallback indication,16.0.0
,RP-87,RP-200365,4137,6,B,CR of TS 36.331 for introducing NavIC in LTE – core part,16.0.0
,RP-87,RP-200357,4167,2,B,Early security re-activation at RRC Connection Resume,16.0.0
,RP-87,RP-200367,4172,3,C,Correction on non-3GPP paging,16.0.0
,RP-87,RP-200358,4187,2,B,Autonomous gap support for CGI reading,16.0.0
,RP-87,RP-200351,4189,1,B,Introduction of UECapabilityInformation segmentation in 36.331,16.0.0
,RP-87,RP-200363,4190,1,B,Introduction of LTE-based 5G terrestrial broadcast,16.0.0
,RP-87,RP-200360,4191,1,B,Introduction of Rel-16 eMTC enhancements,16.0.0
,RP-87,RP-200361,4192,1,B,Introduction of additional enhancements for NB-IoT in TS 36.331,16.0.0
,RP-87,RP-200358,4200,1,B,Introduction of DL RRC segmentation,16.0.0
,RP-87,RP-200364,4205,1,B,Introduction of Even further Mobility enhancement in E-UTRAN,16.0.0
,RP-87,RP-200345,4215,-,B,Introduction of PPP-RTK (SSR),16.0.0
,RP-87,RP-200348,4216,3,B,CR for 36.331 for CA&DC enh,16.0.0
